edad;sexo;actividad;comuna
50;mujer;produccion;1
49;mujer;produccion;1
51;mujer;produccion;1
53;mujer;comercio;13
51;mujer;comercio;16
51;mujer;comercio;7
53;mujer;comercio;2
55;mujer;comercio;2
53;mujer;servicios;1
53;mujer;produccion;4
51;mujer;produccion;9
49;mujer;produccion;1
51;mujer;produccion;8
50;mujer;produccion;1
51;mujer;produccion;9
50;mujer;servicios;7
51;mujer;servicios;7
48;mujer;comercio;8
50;mujer;produccion;6
50;mujer;produccion;5
49;mujer;comercio;4
47;mujer;produccion;60
54;mujer;comercio;8
51;mujer;comercio;4
48;mujer;produccion;2
51;mujer;comercio;4
25;mujer;comercio;16
48;mujer;servicios;2
50;mujer;servicios;2
49;mujer;comercio;2
49;mujer;produccion;4
49;mujer;comercio;4
50;mujer;comercio;10
46;mujer;comercio;9
47;mujer;servicios;9
49;mujer;servicios;9
49;mujer;comercio;7
50;mujer;comercio;2
48;mujer;produccion;5
48;mujer;produccion;13
51;mujer;comercio;2
50;mujer;comercio;13
49;mujer;comercio;13
51;mujer;comercio;2
50;mujer;produccion;9
49;mujer;comercio;5
49;mujer;comercio;9
47;mujer;servicios;12
49;mujer;servicios;13
48;mujer;comercio;7
49;mujer;comercio;60
53;mujer;comercio;4
50;mujer;comercio;3
48;mujer;comercio;80
49;mujer;produccion;2
49;mujer;comercio;4
47;mujer;comercio;13
49;mujer;comercio;13
49;mujer;produccion;2
46;mujer;servicios;5
47;mujer;produccion;3
48;mujer;produccion;3
50;mujer;produccion;3
50;mujer;comercio;13
49;mujer;comercio;4
50;mujer;comercio;7
47;mujer;comercio;7
47;mujer;comercio;90
47;mujer;comercio;3
49;mujer;comercio;3
51;mujer;comercio;8
49;mujer;servicios;7
51;mujer;comercio;7
54;mujer;produccion;2
47;mujer;servicios;5
48;mujer;produccion;4
50;mujer;comercio;4
48;mujer;comercio;10
51;mujer;produccion;60
50;mujer;comercio;13
47;mujer;comercio;9
47;mujer;produccion;3
48;mujer;produccion;3
49;mujer;comercio;4
50;mujer;produccion;2
46;mujer;comercio;4
51;mujer;comercio;60
47;mujer;produccion;4
49;mujer;produccion;4
48;mujer;servicios;9
52;mujer;comercio;4
48;mujer;produccion;1
48;mujer;comercio;3
48;mujer;servicios;4
47;mujer;comercio;60
49;mujer;comercio;60
48;mujer;comercio;2
48;mujer;comercio;8
49;mujer;comercio;60
48;mujer;produccion;13
47;mujer;comercio;60
48;mujer;comercio;60
49;mujer;comercio;13
48;mujer;comercio;9
46;mujer;servicios;6
48;mujer;produccion;10
50;mujer;produccion;7
46;mujer;comercio;1
48;mujer;servicios;7
52;mujer;comercio;10
46;mujer;comercio;11
46;mujer;comercio;8
20;mujer;comercio;4
48;mujer;comercio;1
46;mujer;produccion;1
48;mujer;comercio;4
55;mujer;comercio;7
53;mujer;produccion;6
49;mujer;comercio;60
48;mujer;comercio;8
46;mujer;comercio;9
47;mujer;comercio;9
47;mujer;produccion;9
46;mujer;servicios;1
48;mujer;comercio;13
49;mujer;comercio;13
47;mujer;servicios;1
47;mujer;produccion;7
46;mujer;produccion;9
47;mujer;comercio;5
49;mujer;comercio;4
47;mujer;comercio;13
50;mujer;comercio;4
46;mujer;servicios;4
48;mujer;comercio;2
46;mujer;comercio;2
47;mujer;servicios;9
51;mujer;comercio;1
23;mujer;produccion;2
49;mujer;servicios;90
46;mujer;comercio;6
47;mujer;comercio;6
45;mujer;comercio;60
47;mujer;comercio;60
48;mujer;produccion;4
46;mujer;comercio;8
46;mujer;comercio;4
48;mujer;comercio;4
47;mujer;comercio;3
48;mujer;produccion;13
47;mujer;comercio;4
49;mujer;produccion;1
48;mujer;comercio;60
46;mujer;servicios;7
47;mujer;produccion;9
50;mujer;produccion;10
45;mujer;comercio;4
49;mujer;servicios;1
45;mujer;produccion;4
46;mujer;comercio;9
45;mujer;comercio;5
48;mujer;produccion;60
47;mujer;produccion;4
47;mujer;comercio;10
55;mujer;produccion;13
29;mujer;produccion;13
48;mujer;comercio;2
47;mujer;comercio;2
47;mujer;produccion;16
46;mujer;produccion;8
47;mujer;produccion;8
47;mujer;comercio;2
48;mujer;comercio;60
48;mujer;produccion;13
49;mujer;produccion;13
46;mujer;comercio;1
44;mujer;servicios;80
45;mujer;comercio;4
46;mujer;comercio;10
47;mujer;comercio;5
46;mujer;comercio;2
47;mujer;comercio;15
45;mujer;comercio;5
47;mujer;comercio;5
47;mujer;comercio;13
47;mujer;servicios;13
51;mujer;comercio;1
54;mujer;comercio;1
47;mujer;servicios;7
46;mujer;comercio;13
47;mujer;comercio;6
44;mujer;servicios;12
45;mujer;produccion;4
47;mujer;produccion;3
46;mujer;comercio;10
47;mujer;produccion;3
46;mujer;comercio;10
48;mujer;produccion;9
44;mujer;comercio;11
45;mujer;servicios;7
45;mujer;comercio;1
27;mujer;comercio;8
48;mujer;servicios;9
46;mujer;produccion;15
47;mujer;produccion;6
46;mujer;comercio;6
45;mujer;comercio;7
46;mujer;comercio;7
44;mujer;comercio;4
46;mujer;comercio;9
47;mujer;produccion;12
47;mujer;comercio;2
45;mujer;comercio;6
46;mujer;produccion;10
38;mujer;produccion;5
48;mujer;comercio;13
46;mujer;comercio;5
48;mujer;comercio;5
46;mujer;produccion;8
46;mujer;produccion;80
46;mujer;comercio;4
49;mujer;comercio;7
46;mujer;comercio;60
45;mujer;produccion;60
46;mujer;comercio;13
47;mujer;comercio;70
44;mujer;comercio;10
46;mujer;comercio;10
47;mujer;servicios;13
46;mujer;produccion;1
45;mujer;comercio;1
46;mujer;comercio;1
46;mujer;servicios;9
50;mujer;comercio;13
46;mujer;comercio;4
46;mujer;comercio;1
44;mujer;servicios;13
44;mujer;comercio;3
48;mujer;produccion;1
46;mujer;produccion;60
45;mujer;comercio;1
45;mujer;comercio;1
46;mujer;servicios;4
44;mujer;servicios;7
53;mujer;comercio;7
27;mujer;comercio;8
45;mujer;comercio;5
47;mujer;produccion;4
46;mujer;comercio;6
45;mujer;comercio;6
46;mujer;comercio;5
43;mujer;servicios;8
45;mujer;comercio;10
43;mujer;servicios;8
44;mujer;servicios;8
43;mujer;comercio;13
46;mujer;servicios;9
45;mujer;comercio;8
45;mujer;produccion;4
45;mujer;servicios;3
44;mujer;comercio;90
45;mujer;produccion;7
45;mujer;produccion;16
44;mujer;produccion;9
46;mujer;comercio;7
44;mujer;comercio;8
46;mujer;comercio;4
44;mujer;comercio;4
47;mujer;comercio;10
44;mujer;produccion;13
45;mujer;comercio;4
44;mujer;comercio;5
43;mujer;servicios;7
47;mujer;produccion;1
45;mujer;produccion;60
44;mujer;comercio;4
45;mujer;comercio;8
44;mujer;comercio;4
44;mujer;comercio;7
44;mujer;comercio;90
46;mujer;comercio;10
63;hombre;comercio;60
44;mujer;comercio;13
44;mujer;comercio;8
46;mujer;produccion;90
42;mujer;comercio;4
47;mujer;comercio;4
59;mujer;comercio;4
59;mujer;comercio;10
60;mujer;comercio;10
43;mujer;servicios;60
44;mujer;produccion;4
45;mujer;comercio;1
44;mujer;comercio;1
44;mujer;comercio;13
44;mujer;comercio;1
43;mujer;comercio;13
43;mujer;produccion;8
44;mujer;comercio;4
45;mujer;produccion;10
43;mujer;produccion;8
25;mujer;produccion;8
47;mujer;comercio;1
47;mujer;comercio;13
44;mujer;comercio;16
28;mujer;comercio;12
44;mujer;produccion;80
51;mujer;produccion;5
45;mujer;produccion;4
44;mujer;produccion;9
44;mujer;comercio;9
43;mujer;produccion;3
45;mujer;produccion;1
44;mujer;comercio;7
45;mujer;produccion;1
43;mujer;comercio;9
44;mujer;comercio;9
43;mujer;comercio;6
43;mujer;comercio;4
45;mujer;comercio;4
45;mujer;comercio;5
43;mujer;comercio;7
46;mujer;comercio;1
44;mujer;comercio;7
44;mujer;comercio;2
45;mujer;comercio;2
44;mujer;comercio;9
46;mujer;produccion;6
46;mujer;comercio;4
44;mujer;produccion;8
42;mujer;servicios;4
46;mujer;comercio;8
44;mujer;produccion;8
45;mujer;comercio;4
44;mujer;comercio;10
46;mujer;servicios;13
44;mujer;comercio;15
42;mujer;comercio;8
45;mujer;comercio;1
43;mujer;comercio;4
46;mujer;comercio;10
43;mujer;comercio;6
42;mujer;comercio;5
44;mujer;comercio;15
44;mujer;servicios;9
42;mujer;servicios;16
45;mujer;comercio;9
44;mujer;comercio;1
45;mujer;produccion;16
43;mujer;comercio;80
44;mujer;produccion;6
41;mujer;produccion;4
43;mujer;produccion;4
43;mujer;servicios;10
43;mujer;comercio;10
44;mujer;produccion;2
45;mujer;produccion;7
23;mujer;comercio;2
43;mujer;comercio;4
43;mujer;comercio;4
43;mujer;produccion;1
51;mujer;produccion;4
53;mujer;comercio;13
43;mujer;servicios;6
42;mujer;produccion;9
44;mujer;servicios;6
42;mujer;produccion;8
44;mujer;produccion;8
42;mujer;comercio;13
44;mujer;comercio;10
42;mujer;servicios;7
44;mujer;servicios;60
42;mujer;comercio;9
43;mujer;produccion;9
55;mujer;produccion;5
43;mujer;comercio;1
45;mujer;servicios;13
65;mujer;comercio;8
38;mujer;comercio;9
41;mujer;comercio;2
43;mujer;comercio;2
43;mujer;produccion;13
41;mujer;comercio;12
45;mujer;produccion;4
44;mujer;produccion;13
51;mujer;comercio;1
46;mujer;comercio;7
41;mujer;produccion;7
43;mujer;produccion;60
41;mujer;comercio;9
41;mujer;servicios;4
43;mujer;comercio;12
42;mujer;comercio;7
44;mujer;comercio;7
40;mujer;produccion;4
42;mujer;produccion;4
42;mujer;comercio;5
41;mujer;comercio;5
42;mujer;comercio;5
41;mujer;comercio;60
41;mujer;comercio;10
43;mujer;comercio;9
45;mujer;comercio;9
42;mujer;comercio;10
43;mujer;servicios;10
43;mujer;servicios;9
44;mujer;produccion;9
41;mujer;comercio;4
43;mujer;comercio;13
41;mujer;comercio;13
43;mujer;produccion;1
41;mujer;comercio;9
43;mujer;comercio;9
42;mujer;produccion;1
41;mujer;servicios;13
43;mujer;comercio;90
43;mujer;comercio;4
41;mujer;comercio;10
42;mujer;comercio;12
42;mujer;servicios;7
41;mujer;comercio;4
41;mujer;servicios;9
41;mujer;comercio;10
43;mujer;comercio;1
41;mujer;produccion;8
42;mujer;servicios;7
43;mujer;comercio;1
41;mujer;comercio;5
40;mujer;servicios;9
42;mujer;comercio;9
41;mujer;comercio;4
41;mujer;comercio;12
40;mujer;comercio;1
40;mujer;comercio;3
41;mujer;comercio;5
31;mujer;comercio;2
40;mujer;servicios;7
48;mujer;comercio;1
42;mujer;comercio;1
40;mujer;servicios;9
42;mujer;comercio;9
41;mujer;servicios;4
42;mujer;comercio;16
42;mujer;comercio;13
41;mujer;produccion;3
41;mujer;comercio;4
42;mujer;comercio;10
42;mujer;comercio;9
40;mujer;servicios;13
41;mujer;comercio;3
41;mujer;produccion;9
42;mujer;comercio;10
41;mujer;servicios;4
42;mujer;servicios;4
42;mujer;comercio;3
40;mujer;produccion;90
40;mujer;produccion;8
40;mujer;comercio;2
42;mujer;servicios;2
42;mujer;comercio;6
42;mujer;produccion;3
43;mujer;comercio;16
41;mujer;comercio;12
42;mujer;comercio;16
41;mujer;comercio;1
40;mujer;servicios;12
40;mujer;servicios;14
41;mujer;comercio;8
42;mujer;produccion;16
42;mujer;comercio;7
41;mujer;comercio;8
39;mujer;comercio;8
45;mujer;comercio;13
43;mujer;comercio;13
41;mujer;comercio;13
42;mujer;comercio;7
42;mujer;comercio;4
46;mujer;comercio;13
40;mujer;produccion;13
42;mujer;comercio;5
41;mujer;produccion;6
43;mujer;comercio;8
39;mujer;produccion;13
43;mujer;servicios;4
42;mujer;produccion;4
42;mujer;produccion;3
43;mujer;comercio;2
41;mujer;comercio;1
42;mujer;comercio;1
41;mujer;comercio;1
40;mujer;comercio;16
53;mujer;servicios;4
41;mujer;comercio;2
41;mujer;comercio;2
39;mujer;comercio;4
32;mujer;comercio;2
40;mujer;servicios;2
38;mujer;comercio;4
41;mujer;comercio;10
42;mujer;produccion;6
41;mujer;comercio;5
42;mujer;servicios;6
40;mujer;comercio;5
40;mujer;comercio;5
41;mujer;produccion;5
41;mujer;servicios;6
41;mujer;comercio;5
39;mujer;comercio;13
40;mujer;servicios;7
41;mujer;comercio;7
40;mujer;servicios;5
39;mujer;servicios;7
54;mujer;servicios;16
42;hombre;comercio;7
40;mujer;comercio;9
42;mujer;comercio;90
41;mujer;produccion;9
42;mujer;servicios;9
42;mujer;comercio;7
46;mujer;produccion;8
40;mujer;comercio;9
41;mujer;comercio;9
40;mujer;comercio;1
39;mujer;servicios;1
38;mujer;produccion;9
39;mujer;comercio;10
42;mujer;comercio;9
38;mujer;comercio;9
41;mujer;produccion;4
42;mujer;comercio;10
43;mujer;comercio;8
41;mujer;comercio;4
41;mujer;produccion;4
41;mujer;comercio;11
40;mujer;servicios;10
41;mujer;comercio;6
35;mujer;comercio;2
39;mujer;servicios;1
39;mujer;comercio;13
41;mujer;comercio;4
41;mujer;produccion;7
40;mujer;comercio;3
40;mujer;produccion;3
39;hombre;comercio;9
39;mujer;servicios;7
41;mujer;servicios;1
38;mujer;servicios;7
41;mujer;comercio;7
41;mujer;comercio;4
41;mujer;comercio;4
42;mujer;comercio;60
39;mujer;comercio;4
39;mujer;comercio;6
40;mujer;comercio;7
40;mujer;produccion;4
40;hombre;comercio;3
42;mujer;servicios;2
40;mujer;produccion;4
41;mujer;comercio;3
42;mujer;comercio;8
43;mujer;comercio;10
41;mujer;comercio;8
38;mujer;comercio;4
39;mujer;servicios;90
21;mujer;servicios;80
38;mujer;servicios;10
40;mujer;servicios;2
40;mujer;produccion;9
38;mujer;comercio;5
39;mujer;comercio;4
40;mujer;comercio;4
39;mujer;comercio;7
44;mujer;comercio;7
40;mujer;comercio;2
40;mujer;comercio;5
41;mujer;comercio;12
49;mujer;comercio;7
51;mujer;comercio;7
52;mujer;comercio;2
53;mujer;comercio;2
45;mujer;produccion;5
46;mujer;comercio;9
39;mujer;comercio;7
39;mujer;comercio;5
50;mujer;comercio;5
51;mujer;produccion;3
50;mujer;comercio;13
47;mujer;comercio;8
25;mujer;produccion;3
45;mujer;comercio;13
42;mujer;servicios;60
42;mujer;servicios;5
37;mujer;produccion;5
35;mujer;comercio;1
32;mujer;produccion;9
51;mujer;comercio;5
36;mujer;comercio;60
50;mujer;servicios;2
20;mujer;servicios;15
49;mujer;comercio;16
50;mujer;servicios;1
52;mujer;servicios;1
51;mujer;produccion;1
52;mujer;produccion;1
50;mujer;comercio;8
49;mujer;produccion;7
50;mujer;comercio;60
51;mujer;produccion;16
49;mujer;comercio;6
50;mujer;servicios;5
59;mujer;servicios;4
51;mujer;comercio;5
48;mujer;comercio;5
50;mujer;comercio;9
50;mujer;comercio;10
53;mujer;comercio;5
51;mujer;produccion;2
49;mujer;comercio;5
51;mujer;comercio;5
51;mujer;servicios;2
50;mujer;comercio;5
48;mujer;comercio;2
50;mujer;comercio;2
50;mujer;servicios;8
48;mujer;comercio;7
48;mujer;produccion;1
49;mujer;comercio;10
48;mujer;comercio;90
49;mujer;comercio;2
49;mujer;comercio;5
49;mujer;comercio;13
49;mujer;comercio;90
49;mujer;comercio;10
49;mujer;produccion;8
49;mujer;comercio;16
54;mujer;comercio;13
48;mujer;comercio;90
50;mujer;produccion;4
51;mujer;produccion;4
48;mujer;comercio;13
50;mujer;comercio;13
51;mujer;produccion;4
50;mujer;comercio;3
47;mujer;produccion;80
49;mujer;comercio;5
50;mujer;produccion;4
46;mujer;servicios;8
51;mujer;comercio;7
47;mujer;comercio;4
52;mujer;produccion;4
48;mujer;comercio;8
26;mujer;comercio;7
48;mujer;comercio;2
36;mujer;comercio;10
48;mujer;servicios;3
46;mujer;comercio;60
47;mujer;servicios;5
49;mujer;servicios;5
47;mujer;servicios;8
48;mujer;comercio;7
46;mujer;comercio;2
48;mujer;comercio;2
46;mujer;comercio;4
48;mujer;comercio;10
47;mujer;comercio;7
47;mujer;comercio;3
49;mujer;comercio;3
46;mujer;produccion;1
46;mujer;produccion;1
49;mujer;produccion;7
50;mujer;produccion;4
46;mujer;comercio;10
44;mujer;comercio;5
38;mujer;comercio;10
36;mujer;servicios;6
31;mujer;servicios;13
51;mujer;servicios;5
38;mujer;comercio;13
47;mujer;comercio;9
49;mujer;comercio;9
47;mujer;comercio;1
48;mujer;comercio;1
47;mujer;comercio;6
45;mujer;comercio;4
45;mujer;produccion;4
39;mujer;comercio;6
38;mujer;produccion;5
36;mujer;servicios;7
38;mujer;comercio;7
35;mujer;comercio;90
35;mujer;comercio;8
44;mujer;comercio;10
45;mujer;servicios;1
47;mujer;servicios;1
45;mujer;produccion;10
37;mujer;comercio;16
37;mujer;produccion;4
49;mujer;produccion;1
49;mujer;produccion;1
43;mujer;comercio;3
48;mujer;comercio;1
44;mujer;comercio;6
40;mujer;comercio;6
42;mujer;comercio;6
35;mujer;comercio;12
49;mujer;comercio;7
48;mujer;servicios;6
49;mujer;comercio;8
48;mujer;comercio;80
54;mujer;comercio;60
47;mujer;servicios;60
47;mujer;produccion;90
49;mujer;produccion;16
50;mujer;produccion;60
49;mujer;comercio;6
48;mujer;comercio;1
49;mujer;comercio;4
51;mujer;comercio;3
47;mujer;servicios;4
48;mujer;servicios;4
51;mujer;comercio;1
49;mujer;comercio;2
48;mujer;comercio;8
20;mujer;comercio;70
48;mujer;comercio;7
50;mujer;comercio;4
48;mujer;produccion;9
49;mujer;comercio;2
49;mujer;produccion;6
50;mujer;produccion;6
48;mujer;comercio;13
50;mujer;comercio;6
52;mujer;produccion;6
47;mujer;comercio;4
48;mujer;produccion;60
50;mujer;comercio;4
51;mujer;comercio;4
46;mujer;servicios;2
48;mujer;servicios;2
47;mujer;comercio;1
46;mujer;comercio;6
47;mujer;comercio;8
48;mujer;comercio;8
23;mujer;comercio;14
48;mujer;comercio;13
48;mujer;comercio;16
47;mujer;comercio;60
39;mujer;comercio;11
55;mujer;comercio;9
48;mujer;produccion;4
48;mujer;comercio;1
50;mujer;comercio;1
53;mujer;servicios;2
45;mujer;comercio;9
51;mujer;servicios;4
47;mujer;comercio;9
52;mujer;comercio;8
42;mujer;servicios;13
45;mujer;comercio;90
46;mujer;comercio;16
47;mujer;produccion;1
51;mujer;comercio;5
46;mujer;comercio;9
49;mujer;comercio;9
46;mujer;comercio;13
45;mujer;comercio;16
44;mujer;servicios;7
44;mujer;comercio;13
46;mujer;produccion;13
45;mujer;servicios;10
46;mujer;servicios;10
35;mujer;servicios;1
53;mujer;comercio;14
54;mujer;comercio;14
46;mujer;comercio;7
48;mujer;comercio;3
46;hombre;produccion;4
47;hombre;comercio;4
47;mujer;servicios;8
45;mujer;comercio;8
46;mujer;produccion;3
45;mujer;comercio;7
52;mujer;comercio;9
46;mujer;comercio;3
53;mujer;produccion;60
46;mujer;comercio;4
45;mujer;produccion;4
50;mujer;produccion;3
48;mujer;comercio;8
44;mujer;comercio;5
43;mujer;comercio;1
43;mujer;comercio;90
49;mujer;comercio;1
46;mujer;comercio;13
43;mujer;servicios;3
48;mujer;comercio;15
47;mujer;comercio;2
43;mujer;comercio;9
30;mujer;comercio;9
44;mujer;comercio;8
44;mujer;servicios;1
43;mujer;comercio;7
42;mujer;produccion;14
44;mujer;comercio;14
44;mujer;comercio;60
43;mujer;comercio;4
43;mujer;comercio;4
44;mujer;comercio;10
45;mujer;comercio;6
45;mujer;comercio;8
42;mujer;comercio;13
42;mujer;comercio;1
44;mujer;comercio;13
43;mujer;comercio;9
42;mujer;servicios;1
43;mujer;comercio;15
43;mujer;comercio;13
44;mujer;comercio;7
45;mujer;comercio;10
49;mujer;comercio;7
50;mujer;comercio;7
47;mujer;comercio;2
43;mujer;produccion;9
41;mujer;comercio;9
43;mujer;comercio;8
42;mujer;comercio;6
43;mujer;comercio;9
44;mujer;servicios;9
43;mujer;comercio;4
47;mujer;comercio;3
43;mujer;comercio;3
40;hombre;comercio;9
43;hombre;produccion;5
42;mujer;comercio;5
40;mujer;produccion;7
42;mujer;comercio;7
42;mujer;comercio;13
41;mujer;servicios;4
48;mujer;comercio;8
41;mujer;produccion;13
46;mujer;comercio;1
47;mujer;comercio;90
40;mujer;comercio;4
41;mujer;comercio;4
41;mujer;comercio;6
40;mujer;comercio;15
41;mujer;comercio;1
46;mujer;comercio;10
41;mujer;comercio;8
41;mujer;comercio;7
47;mujer;comercio;10
38;mujer;servicios;3
23;mujer;comercio;6
39;mujer;servicios;11
40;mujer;comercio;4
37;mujer;produccion;10
39;mujer;comercio;14
39;mujer;comercio;13
37;mujer;servicios;3
39;mujer;servicios;3
40;mujer;servicios;9
44;mujer;comercio;4
38;mujer;comercio;10
39;mujer;comercio;7
41;mujer;produccion;9
47;mujer;produccion;8
43;mujer;servicios;10
48;mujer;servicios;10
43;mujer;comercio;7
37;mujer;comercio;5
37;mujer;servicios;5
39;mujer;comercio;60
36;mujer;comercio;4
43;mujer;produccion;1
42;mujer;produccion;9
44;mujer;produccion;9
41;mujer;comercio;4
40;mujer;produccion;2
35;mujer;comercio;13
30;mujer;comercio;1
31;mujer;comercio;1
48;mujer;comercio;2
47;mujer;comercio;12
45;mujer;produccion;7
48;mujer;comercio;2
54;mujer;comercio;2
42;mujer;comercio;12
